1,0.5376671395461,1.0753342790922
1,1.83388501459509,3.66777002919017
1,1.39125293812578,0.210648726283506
1,1.34065405960706,1.62356945385189
1,1.2167084293501,1.28890627109205
1,1.11982671246648,0.230173032201136
1,1.02722038459656,0.0354137860959323
1,0.943019611710887,0.676541578205113
1,0.865557805116933,4.48518937142031
1,0.79449438592403,5.45591722563338
1,0.729257631170208,1.83760828787385
1,0.669379219003951,3.86019032422301
1,0.614416979536808,2.45231685560188
1,0.563967729476555,1.77409200865951
1,0.51766080654095,1.41849754125605
1,0.475156110473976,0.608645042130353
1,0.436141438639974,0.423936932421603
1,0.400330229142777,1.76646584533015
1,0.367459448127938,2.48409943735626
1,0.337287659518112,2.9059066001836
1,0.309593251288266,2.1123969385513
1,0.284172807805409,-0.162407824046705
1,0.260839615721439,0.575783945790183
1,0.239422292566089,1.86603083058973
1,0.21976352794055,1.73894653823336
1,0.201718928071603,1.96992940989478
1,0.185155955238232,1.57605572467394
1,0.169952954281083,0.540362499162044
1,0.155998259044405,0.516214803763026
1,0.1431893721873,-0.588189975458813
1,0.131432212339991,0.714347882347311
1,0.120640423075454,-0.818416709142467
1,0.110734738620816,-1.2651520835045
1,0.101642401649662,-1.58641255394997
1,0.0932966288789263,-3.57639801777882
1,0.0856361205451808,-0.190975275964632
1,0.0786046101574118,0.23970004742269
1,0.0721504512192244,-0.0886685103778506
1,0.0662262378849394,1.15661778023217
1,0.0607884567633025,-1.19205718779369
1,0.0557971673112996,-0.491113926172472
1,0.0512157084705702,-0.754807481835643
1,0.0470104293916591,0.214820913927835
1,0.0431504422682754,0.443178296006247
1,0.0396073954661246,-0.573081201789967
1,0.0363552652799423,-0.332278410587326
1,0.0333701647891845,-0.405998477715325
1,0.0306301684084176,0.566882557473744
1,0.0281151508437292,1.38577075788487
1,0.025806639272294,1.87002495766505
1,0.0236876776593516,0.0426512051896812
1,0.0217427022160049,5.73716363919084e-05
1,0.0199574270830738,-1.41457591756374
1,0.0183187394013526,-1.67903279655399
1,0.0168146029975616,-0.911020208933791
1,0.0154339699785637,1.21058939176561
1,0.0141666995845069,0.00876114154219553
1,0.0130034837048675,0.459338432073509
1,0.0119357785103087,-0.258858991507019
1,0.0109557416981896,1.12693332320505
1,0.0100561748907944,-0.588005371435584
1,0.00923047076319401,-0.16753737095361
1,0.00847256451239469,0.250559029191434
1,0.00777688931131509,1.39441785699779
1,0.0071383354203995,2.26741344619845
1,0.00655221265654267,1.1947723589482
1,0.00601421594365977,-0.979346959455052
1,0.00552039369187037,-1.45679725893416
1,0.00506711877304121,-1.87514262636816
1,0.00465106187950292,1.60162686804359
1,0.00426916707026029,0.245421377608391
1,0.00391862932508279,1.14933163949623
1,0.00359687394161001,0.000536190765270724
1,0.00330153762414356,1.02012574286193
1,0.0030304511252225,-0.37523912590877
1,0.00278162331248446,-1.515328836684
1,0.00255322654378362,-2.35041195418745
